0.75,0.25,0.3
1.0,0.25,0.3
1.25,0.25,0.3
0.75,0.25,0.6
1.0,0.25,0.6
1.25,0.25,0.6
0.75,0.25,0.8999999999999999
1.0,0.25,0.8999999999999999
1.25,0.25,0.8999999999999999
0.75,0.25,1.2
1.0,0.25,1.2
1.25,0.25,1.2
1.75,0.25,0.3
2.0,0.25,0.3
2.25,0.25,0.3
1.75,0.25,0.6
2.0,0.25,0.6
2.25,0.25,0.6
1.75,0.25,0.8999999999999999
2.0,0.25,0.8999999999999999
2.25,0.25,0.8999999999999999
1.75,0.25,1.2
2.0,0.25,1.2
2.25,0.25,1.2
2.75,0.25,0.3
3.0,0.25,0.3
3.25,0.25,0.3
2.75,0.25,0.6
3.0,0.25,0.6
3.25,0.25,0.6
2.75,0.25,0.8999999999999999
3.0,0.25,0.8999999999999999
3.25,0.25,0.8999999999999999
2.75,0.25,1.2
3.0,0.25,1.2
3.25,0.25,1.2
3.75,0.25,0.3
4.0,0.25,0.3
4.25,0.25,0.3
3.75,0.25,0.6
4.0,0.25,0.6
4.25,0.25,0.6
3.75,0.25,0.8999999999999999
4.0,0.25,0.8999999999999999
4.25,0.25,0.8999999999999999
3.75,0.25,1.2
4.0,0.25,1.2
4.25,0.25,1.2
4.75,0.25,0.3
5.0,0.25,0.3
5.25,0.25,0.3
4.75,0.25,0.6
5.0,0.25,0.6
5.25,0.25,0.6
4.75,0.25,0.8999999999999999
5.0,0.25,0.8999999999999999
5.25,0.25,0.8999999999999999
4.75,0.25,1.2
5.0,0.25,1.2
5.25,0.25,1.2
5.75,0.25,0.3
6.0,0.25,0.3
6.25,0.25,0.3
5.75,0.25,0.6
6.0,0.25,0.6
6.25,0.25,0.6
5.75,0.25,0.8999999999999999
6.0,0.25,0.8999999999999999
6.25,0.25,0.8999999999999999
5.75,0.25,1.2
6.0,0.25,1.2
6.25,0.25,1.2
6.75,0.25,0.3
7.0,0.25,0.3
7.25,0.25,0.3
6.75,0.25,0.6
7.0,0.25,0.6
7.25,0.25,0.6
6.75,0.25,0.8999999999999999
7.0,0.25,0.8999999999999999
7.25,0.25,0.8999999999999999
6.75,0.25,1.2
7.0,0.25,1.2
7.25,0.25,1.2
7.75,0.25,0.3
8.0,0.25,0.3
8.25,0.25,0.3
7.75,0.25,0.6
8.0,0.25,0.6
8.25,0.25,0.6
7.75,0.25,0.8999999999999999
8.0,0.25,0.8999999999999999
8.25,0.25,0.8999999999999999
7.75,0.25,1.2
8.0,0.25,1.2
8.25,0.25,1.2
8.75,0.25,0.3
9.0,0.25,0.3
9.25,0.25,0.3
8.75,0.25,0.6
9.0,0.25,0.6
9.25,0.25,0.6
8.75,0.25,0.8999999999999999
9.0,0.25,0.8999999999999999
9.25,0.25,0.8999999999999999
8.75,0.25,1.2
9.0,0.25,1.2
9.25,0.25,1.2
3.25,2.25,0.3
3.0,2.25,0.3
2.75,2.25,0.3
3.25,2.25,0.6
3.0,2.25,0.6
2.75,2.25,0.6
3.25,2.25,0.8999999999999999
3.0,2.25,0.8999999999999999
2.75,2.25,0.8999999999999999
3.25,2.25,1.2
3.0,2.25,1.2
2.75,2.25,1.2
2.75,2.75,0.3
3.0,2.75,0.3
3.25,2.75,0.3
2.75,2.75,0.6
3.0,2.75,0.6
3.25,2.75,0.6
2.75,2.75,0.8999999999999999
3.0,2.75,0.8999999999999999
3.25,2.75,0.8999999999999999
2.75,2.75,1.2
3.0,2.75,1.2
3.25,2.75,1.2
3.25,4.75,0.3
3.0,4.75,0.3
2.75,4.75,0.3
3.25,4.75,0.6
3.0,4.75,0.6
2.75,4.75,0.6
3.25,4.75,0.8999999999999999
3.0,4.75,0.8999999999999999
2.75,4.75,0.8999999999999999
3.25,4.75,1.2
3.0,4.75,1.2
2.75,4.75,1.2
2.75,5.25,0.3
3.0,5.25,0.3
3.25,5.25,0.3
2.75,5.25,0.6
3.0,5.25,0.6
3.25,5.25,0.6
2.75,5.25,0.8999999999999999
3.0,5.25,0.8999999999999999
3.25,5.25,0.8999999999999999
2.75,5.25,1.2
3.0,5.25,1.2
